Title,Date,Sentiment,Sentiment_Score
Covid-19: SBI opens emergency credit line for borrowers till June 30,2020-03-21,Neutral,0.9999969005584717
"RBI buys bonds worth Rs 10k cr, to conduct 2 more OMOs of Rs 30k cr",2020-03-21,Neutral,0.9999953508377075
SBI to provide lifeline emergency credit to coronavirus-hit borrowers,2020-03-20,Neutral,0.9955807328224182
SBI offers new credit scheme to meet liquidity mismatch amid Covid-19,2020-03-20,Neutral,0.853641927242279
"CARE downgrades rating of Rana Kapoor-linked firm, citing CBI probe",2020-03-20,Negative,0.9975287318229675
RBI to inject Rs 30k cr into market for financial stability amid Covid-19,2020-03-20,Neutral,0.9942280054092407
YES Bank crisis: Court sends Rana Kapoor to judicial custody till April 2,2020-03-20,Neutral,0.999975323677063
"RBI names R Gandhi, Ananth Gopalkrishnan addl directors on YES Bank Board",2020-03-20,Neutral,0.9999690055847168
"Bernstein downgrades HDFC Bank on unsecured credit, succession plans",2020-03-20,Negative,0.9999207258224487
IBA withdrawal of communique on loans of up to Rs 200 cr stumps banks,2020-03-20,Neutral,0.9677291512489319
"YES Bank plans to raise Rs 20,000 crore through certificate of deposits",2020-03-20,Neutral,0.9999903440475464
Coronavirus impact: Banks seeks RBI's nod to offer relief to borrowers,2020-03-19,Neutral,0.9950246214866638
"YES Bank probe: ED grills Anil Ambani for 9 hrs, calls him again on Mar 30",2020-03-19,Neutral,0.9999741315841675
"PSB merger: Bank logos along lines of BoB, Vijaya and Dena fusion",2020-03-19,Neutral,0.9999939203262329
"As Yes Bank services resume, Prashant Kumar reassures safety of deposits",2020-03-19,Neutral,0.8321406841278076
YES Bank remits over Rs 397 crore to Jagannath Temple Administartion,2020-03-19,Neutral,0.9999263286590576
Ind-Ra revises rating watch on YES Bank to 'evolving' from 'negative',2020-03-19,Positive,0.40054601430892944
YES Bank money laundering case: Anil Ambani appears before ED in Mumbai,2020-03-19,Neutral,0.9998917579650879
Covid-19: Centre asks banks to delay declaring companies' accounts as NPAs,2020-03-19,Neutral,0.9897837042808533
YES Bank gets Rs 60k-cr line of credit from RBI to resume operations,2020-03-19,Neutral,0.9989708662033081
"Asset quality, growth fears crop up for NBFCs over YES Bank, virus scare",2020-03-18,Negative,0.9999935626983643
"RBI receives Rs 27,096 cr bids in 5th LTRO conducted for Rs 25,000 cr",2020-03-18,Neutral,0.9999924898147583
"To maintain liquidity, RBI to purchase Rs 10,000-crore govt bonds via OMO",2020-03-18,Neutral,0.9998860359191895
YES Bank crisis: Madhu Kapur sells 25 million shares worth Rs 160 cr,2020-03-18,Neutral,0.9999474287033081
"HDFC Bank: Steepest single-day fall, gains wiped off; caution warranted",2020-03-18,Negative,0.9995579123497009
YES Bank resumes operations; all services available for customers now,2020-03-18,Neutral,0.9999741315841675
Stressed NBFCs relying more on banks to meet funding requirements: CARE,2020-03-18,Neutral,0.9995169639587402
Banks to approach RBI for relief on NPA classification amid Covid-19 fears,2020-03-18,Negative,0.6165362596511841
All banking services to resume from evening; ATMs have cash: YES Bank,2020-03-18,Neutral,0.9999951124191284
IndusInd Bank says it is financially strong amid speculation around stock,2020-03-18,Positive,1.0
"YES Bank looks to recover Rs 8,500 cr from loan defaulters in next fiscal",2020-03-18,Neutral,0.9962025284767151
Coronavirus impact: IBA to seek relief package for financial institutions,2020-03-18,Neutral,0.9860776662826538
HSBC appoints interim boss Noel Quinn as chief executive officer,2020-03-18,Neutral,0.9996434450149536
"ICICI Bank gets 7.97% stake in YES Bank with Rs 1,000-cr capital infusion",2020-03-17,Neutral,0.9999958276748657
The mystery behind surreal gain in crisis-hit YES Bank's stock price,2020-03-17,Negative,0.8728128671646118
"DBS Bank, Bharti AXA join hands for insurance plan covering Covid-19",2020-03-17,Neutral,0.9999500513076782
"SBI to up YES Bank stake to 49%, will not sell share before 3 yrs: Chairman",2020-03-17,Neutral,0.9998725652694702
"ED files fresh money laundering cases against YES Bank's Rana Kapoor, wife",2020-03-17,Neutral,0.9991391897201538
"Share exchange ratio for merger remains unchanged, says Indian Bank",2020-03-17,Neutral,0.99998939037323
"YES Bank ATMs full of cash, normal operations from tomorrow: Prashant Kumar",2020-03-17,Neutral,0.9999690055847168
"We are financially strong, well-capitalised and profitable, says RBL Bank",2020-03-17,Positive,1.0
RBI tells banks to put in place biz continuity plans to prevent disruption,2020-03-17,Neutral,0.9983742237091064
"YES Bank case: ED summons Anil Ambani, Subhash Chandra and Naresh Goyal",2020-03-17,Neutral,0.9998456239700317
Don't rush to withdraw deposits from YES Bank: RBI governor Shaktikanta Das,2020-03-16,Neutral,0.9998302459716797
"Coronavirus scare: SBI Cards drops 10% on debut, HNIs lose Rs 200 per share",2020-03-16,Negative,0.9971717000007629
New valuation gap between top tier pvt sector banks and their small peers,2020-03-16,Neutral,0.999038577079773
Moody's upgrades YES Bank's ratings; outlook changed to positive,2020-03-16,Positive,0.9995631575584412
YES Bank crisis: Rana Kapoor's custody extended by four days till March 20,2020-03-16,Neutral,0.9997764229774475
Moody's upgrades YES Bank ratings; outlook changed to positive,2020-03-16,Positive,0.9997962117195129
Coronavirus outbreak disrupts PSB merger as banks put programmes on hold,2020-03-16,Negative,0.9999583959579468
"HDFC to hold 7.97% stake in YES Bank for Rs 1,000 crore capital infusion",2020-03-16,Neutral,0.9999626874923706
NSE decides to pre-pone YES Bank's exclusion from indices to this Thursday,2020-03-16,Neutral,0.9998743534088135
"Investments in YES Bank aimed at providing stability, says SBI chief",2020-03-16,Neutral,0.9994593262672424
Customers can access all banking services from Wednesday evening: Yes Bank,2020-03-16,Neutral,0.999915361404419
"Yes Bank trading curbs: FPIs, institutional investors flag concerns",2020-03-16,Negative,0.9999927282333374
YES Bank AT1 bond write-down reflects distinct treatment for private banks,2020-03-16,Neutral,0.999887228012085
"YES Bank to be dropped from Nifty 50, and other Nifty indices from March 19",2020-03-16,Neutral,0.9961005449295044
Tamilnad Mercantile Bank to seek shareholders' approval for IPO again,2020-03-16,Neutral,0.9964307546615601
IDFC First Bank plans to invest Rs 250 crore in crisis-hit YES Bank,2020-03-16,Neutral,0.9999676942825317
"YES Bank looks to contain slippages to around Rs 8,500 crore in FY21",2020-03-16,Neutral,0.9966180920600891
"Fresh blows, disappointments to investors of crisis-hit YES Bank",2020-03-16,Negative,0.9898918867111206
YES Bank crisis: How Rana Kapoor's firm expanded aggressively through loans,2020-03-15,Neutral,0.9733731746673584
"With India-Iran trade at standstill, banks set to lose low cost deposits",2020-03-15,Negative,0.9999191761016846
"Yes Bank reports Rs 18,564.2-crore loss in Q3; NPAs saw a sharp rise",2020-03-14,Negative,0.929541289806366
Why microfinance crisis is still not over even 10 years after the clampdown,2020-03-14,Negative,0.8597419261932373
Federal Bank to invest Rs 300 cr in Yes Bank at Rs 10 per equity share,2020-03-14,Neutral,0.9999839067459106
Yes Bank crisis: Federal Bank to invest Rs 300 cr for 300 mn shares,2020-03-14,Neutral,0.9949607849121094
Govt notifies YES Bank rescue scheme; moratorium to be lifted on March 18,2020-03-14,Neutral,0.979720413684845
Bandhan Bank to invest Rs 300 cr in Yes Bank as part of reconstruction plan,2020-03-14,Neutral,0.9999339580535889
YES Bank crisis: RBI's Moratorium on lender to be lifted on March 18,2020-03-14,Neutral,0.9397781491279602
PNB set to revamp business and strategy of five regional rural banks,2020-03-14,Neutral,0.995517909526825
"YES Bank crisis: CBI files another case against Rana Kapoor, wife",2020-03-14,Neutral,0.9971924424171448
YES Bank recast scheme: Additional tier-I bonds see spike in yields,2020-03-13,Neutral,0.5793749690055847
YES Bank row: Maharashtra civic bodies asked not to keep money in pvt banks,2020-03-13,Neutral,0.996900200843811
"YES Bank gets Rs 3,100-cr lifeline from pvt lenders; moratorium to go soon",2020-03-13,Neutral,0.977781355381012
Lord Jagannath's money in YES Bank: Odisha House panel to probe,2020-03-13,Neutral,0.9987602233886719
"ICICI Bank, HDFC, Kotak and Axis Bank join SBI to invest in YES Bank",2020-03-13,Neutral,0.9999991655349731
"CBI books YES Bank founder Rana Kapoor, wife, and others in fresh case",2020-03-13,Neutral,0.9998658895492554
"ICICI Bank to invest Rs 1,000 cr in Yes Bank; to hold stake in excess of 5%",2020-03-13,Neutral,0.9993478655815125
Union Cabinet clears draft resolution scheme for YES Bank revival,2020-03-13,Neutral,0.9999953508377075
"SBI to invest Rs 7,250 cr in crisis-hit YES Bank as part of RBI rescue plan",2020-03-13,Neutral,0.9999302625656128
YES Bank fiasco: RBI asks states not to withdraw funds from private banks,2020-03-12,Neutral,0.9997418522834778
LVB asserts liquidity coverage ratio higher than RBI-mandated level,2020-03-12,Neutral,0.813321053981781
"Ensure credit not disrupted after bank merger, Finance Ministry tells PSBs",2020-03-12,Neutral,0.9911807179450989
"Banks' credit grows 6.13%, deposits 9% in the second half of Feb: RBI data",2020-03-12,Positive,0.5568962097167969
"SBI approves Rs 7,250 cr fund infusion into Yes Bank, to pick up 49% stake",2020-03-12,Neutral,0.9999953508377075
"PMC Bank scam: Mumbai Police arrests former director, two others",2020-03-12,Neutral,0.9998438358306885
YES Bank bondholders say will withdraw court plea if RBI accepts offer,2020-03-12,Neutral,0.9999463558197021
Yes Bank crisis: RBI asks state govts not to move deposits from pvt banks,2020-03-12,Neutral,0.9991635084152222
RBI announces USD INR sell/buy swap for liquidity amid Coronavirus,2020-03-12,Neutral,0.9182082414627075
RBI may come to the rescue of bleeding markets with liquidity-boost,2020-03-12,Positive,0.8610185980796814
"Rana Kapoor's wife Bindu was director in 42 firms, some named in CBI FIR",2020-03-12,Neutral,0.9999977350234985
Bandhan Bank to gradually lower its microcredit exposure: CEO Ghosh,2020-03-12,Neutral,0.9981598258018494
"YES Bank bailout may renew fund, liquidity pressure on NBFIs: Fitch",2020-03-12,Negative,0.999891996383667
ICAI to review YES Bank's financial statements for FY18 and FY19,2020-03-12,Neutral,0.9999815225601196
"Over 100 people in Yes Bank's 'top management' may lose ESOPs, bonuses",2020-03-12,Negative,0.9979460835456848
"YES Bank crisis: PE firms want to invest at Rs 10/share, on par with SBI",2020-03-12,Neutral,0.9999909400939941
"ED probes Rana Kapoor's role in YES Bank's Rs 30,000-cr bad loans",2020-03-12,Neutral,0.9999887943267822
"ED identifies real estate assets of Rana Kapoor family in India, abroad",2020-03-12,Neutral,0.9999977350234985
"YES Bank planning to sell Rs 4,000-crore exposure to Vodafone Idea",2020-03-11,Neutral,0.9999347925186157
YES Bank crisis: Cabinet likely to take up revival plan on March 13,2020-03-11,Neutral,0.9908241033554077
L&T moves Bombay HC to secure provident funds exposure to YES Bank,2020-03-11,Neutral,0.9998966455459595
"We are well capitalised, depositors need not worry: Karnataka Bank",2020-03-11,Neutral,0.9604140520095825
"YES Bank shares attract hefty SLB premium, high volatility can add risk",2020-03-11,Positive,0.9886306524276733
"SBI says reducing indirect taxes, and not rate cuts, can lift consumption",2020-03-11,Positive,0.9873436689376831
"SBI pares savings account interest rate to 3%, scraps minimum balance fine",2020-03-11,Neutral,0.9999880790710449
Yes Bank customers can make Rs 2 lakh payments for loans via other banks,2020-03-11,Neutral,0.9999841451644897
NBFCs' challenges could intensify following Yes Bank restructuring: Fitch,2020-03-11,Negative,0.9993840456008911
SBI does away with minimum balance requirement in savings accounts,2020-03-11,Neutral,0.9999793767929077
"SBI cuts retail deposit rates by up to 50 bps, reduces MCLR by 10-15 bps",2020-03-11,Neutral,0.9769734740257263
"Deal with bondholders 'in process', says Yes Bank administrator",2020-03-11,Neutral,0.99994957447052
Bandhan Bank opens 125 banking outlets after RBI lifts restrictions,2020-03-11,Neutral,0.9999978542327881
"Bank is financially strong, well capitalised and profitable: RBL Bank",2020-03-11,Positive,1.0
"We are financially strong and well capitalised, confirms RBL Bank",2020-03-11,Positive,1.0
"SBI lowers FD, lending rates by up to 15 bps in its 10th cut this year",2020-03-11,Positive,0.6385949850082397
YES Bank crisis: Sebi may impose curbs on MFs' exposure to perpetual bonds,2020-03-11,Neutral,0.9010818600654602
YES Bank founder Rana Kapoor tried to influence loan decisions: Gill to ED,2020-03-11,Neutral,0.9984714388847351
"YES Bank resumes inward NEFT, IMPS services; customers can now pay dues",2020-03-10,Neutral,0.9999135732650757
ED seizes Rajiv Gandhi painting; many of YES Bank's big loans under scanner,2020-03-10,Neutral,0.9997331500053406
YES Bank to transform into a retail bank: Administrator Prashant Kumar,2020-03-10,Neutral,0.9984176158905029
YES Bank crisis: Axis Trustee moves HC against AT-1 bond cancellation,2020-03-09,Neutral,0.9696188569068909
YES Bank fallout: Troubled borrowers may soon face a serious credit crunch,2020-03-09,Negative,0.999567449092865
Housing finance has key role in making India $5 trn economy: Keki Mistry,2020-03-09,Neutral,0.9999940395355225
"Business not as usual: YES Bank changes way banks, Mint Road are looked at",2020-03-09,Neutral,0.9999889135360718
FM Nirmala Sitharaman to review bank merger preparedness on Thursday,2020-03-09,Neutral,0.9999879598617554
YES Bank fallout: CBI books Rana Kapoor's wife and three daughters,2020-03-09,Neutral,0.9998548030853271
YES Bank crisis: Paying loan? Shift ECS mandate to a nationalised bank,2020-03-09,Neutral,0.992139995098114
"Congress asks Modi to explain 'sinking banks', not divert attention",2020-03-09,Neutral,0.9895824193954468
"ED investigating big loans issued by Yes Bank, Kapoor's foreign assets",2020-03-09,Neutral,0.9996203184127808
"Yes Bank customers 'sensed trouble', withdrew Rs 18,110 cr in 2018",2020-03-09,Neutral,0.9938859343528748
Hopeful of moratorium being lifted this week: Yes Bank administrator,2020-03-09,Neutral,0.999620795249939
"Meet Prashant Kumar, SBI veteran asked to steer Yes Bank in rough seas",2020-03-09,Neutral,0.999068558216095
"Yes Bank crisis: Working to restore all services soon, says Kumar",2020-03-09,Neutral,0.9596569538116455
"Yes Bank may resume normal operations by Friday, says Prashant Kumar",2020-03-09,Neutral,0.9965832829475403
"YES Bank insolvency may tighten credit markets, widen economic pain: S&P",2020-03-09,Negative,0.9986942410469055
YES Bank: Anmi urges RBI to consider exempting capital market transactions,2020-03-09,Neutral,0.9995768666267395
